Food,Sugar,Carbs,Calories,Fiber,Protein,Fat,Sodium,Risk_Score,Label
ham raw,0.0,0.046,266.0,0.0,23.8,18.2,1.5,0.9728354,Highly Recommended
ham extra lean,0.0,0.6,45.0,0.0,5.1,2.3,0.4,0.72305,Highly Recommended
pork feet pickled,0.0,0.029,635.0,0.0,52.8,45.5,4.3,2.34976225,Recommended
pork shoulder cooked,0.0,0.0,394.0,0.0,31.4,28.9,0.001,1.4450100000000001,Highly Recommended
pork top loin roasts roasted,0.0,0.0,1628.0,0.0,224.3,74.8,0.4,3.744,Recommended
pork skin,0.0,0.0,154.0,0.0,17.3,8.9,0.5,0.45000000000000007,Highly Recommended
pork country style ribs cooked,0.0,0.0,235.0,0.0,22.8,15.2,0.049,0.76049,Highly Recommended
pork blade steak raw,0.0,0.6,664.0,0.0,67.6,43.7,0.6,2.8507599999999997,Recommended
pork tenderloin cooked,0.0,0.0,153.0,0.0,22.7,6.2,0.091,0.3109100000000001,Highly Recommended
pork loin cooked,0.0,0.0,213.0,0.0,24.2,12.1,0.077,0.60577,Highly Recommended
pork ears cooked,0.0,0.2,184.0,0.0,17.7,12.0,0.2,0.8075200000000001,Highly Recommended
pork tongue cooked,0.0,0.0,626.0,0.0,55.7,43.0,0.3,2.153,Recommended
pork spareribs raw,0.0,0.0,3593.0,0.0,200.6,303.5,1.1,15.186,Moderate
ham patties grilled,0.0,1.0,205.0,0.0,8.0,18.5,0.6,1.96175,Highly Recommended
chicken skin roasted,0.0,0.0,508.0,0.0,22.8,45.6,0.028,2.2802800000000003,Recommended
turkey breast raw,0.0,0.0,3554.0,0.0,495.6,158.9,1.3,7.958,Recommended
ground turkey raw,0.0,0.0,169.0,0.0,22.4,8.7,0.047,0.43547,Highly Recommended
chicken wing cooked,0.0,0.0,52.0,0.0,4.8,3.5,0.086,0.17586000000000002,Highly Recommended
turkey roast roasted,0.0,4.1,209.0,0.0,28.8,7.8,0.9,4.627535,Recommended
pheasant meat raw,0.0,0.0,1448.0,0.0,181.6,74.3,0.3,3.718,Recommended
chicken back raw,0.0,0.0,188.0,0.0,8.3,17.0,0.043,0.8504300000000001,Highly Recommended
chicken back cooked,0.0,0.0,93.0,0.0,8.0,6.5,0.091,0.32591000000000003,Highly Recommended
chicken leg fried,0.0,13.8,431.0,0.5,34.4,25.5,0.4,13.47117,Moderate
chicken feet cooked,0.0,0.9,975.0,0.0,88.0,66.2,0.3,4.344625000000001,Recommended
turkey steak fried,0.0,10.9,179.0,0.0,9.1,10.8,0.5,11.737665000000002,Moderate
turkey taco meat cooked,0.0,5.5,271.0,0.0,30.7,13.9,1.2,6.430575,Recommended
chicken leg raw,0.0,0.6,736.0,0.0,56.3,54.9,0.3,3.4142400000000004,Recommended
chicken meat raw,0.0,0.0,1978.0,0.0,171.1,138.6,0.6,6.936,Recommended
chicken neck cooked,0.0,0.0,94.0,0.0,7.5,6.9,0.085,0.34585000000000005,Highly Recommended
chicken drumstick fried,0.0,6.0,193.0,0.2,15.8,11.3,0.2,5.7407,Recommended
quail egg,0.048,0.08,14.0,0.0,1.2,1.0,0.042,0.274588,Highly Recommended
duck meat cooked,0.0,0.0,472.0,0.0,26.6,39.7,0.041,1.9854100000000003,Highly Recommended
chicken wing roasted,0.0,0.0,216.0,0.0,20.2,14.3,0.039,0.7153900000000001,Highly Recommended
quail meat cooked,0.0,0.0,1028.0,0.0,113.7,63.9,0.2,3.197,Recommended
goose meat cooked,0.0,0.0,427.0,0.0,35.2,30.7,0.089,1.5358900000000002,Highly Recommended
chicken breast cooked,0.0,0.0,114.0,0.0,17.3,4.5,0.058,0.22558,Highly Recommended
chicken neck raw,0.0,0.0,149.0,0.0,7.0,13.1,0.027,0.65527,Highly Recommended
duck egg,0.7,1.0,130.0,0.0,9.0,9.6,0.1,3.6004999999999994,Recommended
pheasant breast raw,0.0,0.0,484.0,0.0,88.7,11.8,0.1,0.5910000000000001,Highly Recommended
duck meat raw,0.0,0.0,5123.0,0.0,145.7,498.8,0.8,24.948,Moderate
squab meat raw,0.0,0.0,585.0,0.0,36.8,47.4,0.1,2.371,Recommended
chicken drumstick raw,0.0,0.1,211.0,0.0,23.4,12.4,0.1,0.7241650000000001,Highly Recommended
turkey meat roasted,0.0,0.031,284.0,0.0,42.8,11.1,0.2,0.5893206000000001,Highly Recommended
chicken breast raw,0.0,0.0,299.0,0.0,36.3,16.1,0.1,0.8060000000000002,Highly Recommended
ground chicken cooked,0.0,0.0,474.0,0.0,58.4,27.4,0.2,1.372,Highly Recommended
turkey wing cooked,0.0,0.0,426.0,0.0,50.9,23.1,0.1,1.156,Highly Recommended
goose meat raw,0.0,0.0,6077.0,0.0,259.8,550.7,1.2,27.547000000000004,Moderate
turkey breast roasted,0.0,0.0,3266.0,0.0,496.1,128.0,1.1,6.4110000000000005,Recommended
chicken fajita strips,0.0,0.2,13.0,0.0,1.7,0.5,0.044,0.22583,Highly Recommended
crispy chicken strips tyson,0.0,0.0,145.0,0.0,0.0,6.0,0.0,0.30000000000000004,Highly Recommended
eggnog,20.4,20.4,224.0,0.0,11.6,10.6,0.1,82.81644,Avoid
beer light,0.3,5.4,96.0,0.0,0.8,0.0,0.095,6.37871,Recommended
beer budweiser,0.0,0.9,12.0,0.0,0.1,0.0,0.095,0.90257,Highly Recommended
weizenbier erdinger,0.0,0.0,220.0,0.0,0.0,18.0,0.0,0.9,Highly Recommended
beer light budweiser,0.0,0.4,9.0,0.0,0.066,0.0,0.016,0.4007,Highly Recommended
beer,0.0,11.7,142.0,0.0,1.5,0.0,0.067,11.949879999999999,Moderate
root beer,52.3,52.3,202.0,0.0,0.0,0.0,0.068,210.78536999999997,Avoid
whiskey sour mix,6.3,6.3,26.0,0.0,0.051,0.072,0.073,25.2289,Moderate
whiskey sour,0.0,13.9,158.0,0.0,0.0,0.0,0.067,14.2301,Moderate
tequila sunrise,0.0,23.8,232.0,0.0,0.6,0.2,0.1,24.639240000000004,Moderate
daiquiri,3.3,4.2,112.0,0.001,0.035,0.036,0.008,14.16549,Moderate
pina colada,31.5,32.0,245.0,0.4,0.6,2.7,0.089,125.03189,Avoid
whiskey,0.078,0.1,58.0,0.0,0.0,0.0,0.0,0.33486999999999995,Highly Recommended
rum,0.0,0.0,49.0,0.0,0.0,0.0,0.053,0.00053,Highly Recommended
vodka smirnoff,0.082,2.0,13.0,0.0,0.0,0.4,0.0,2.2699,Recommended
coffee liqueur,13.7,13.8,96.0,0.0,0.041,0.038,0.093,55.10154999999999,Avoid
gin,0.0,0.0,53.0,0.0,0.0,0.0,0.029,0.00029,Highly Recommended
dessert wine sweet,8.0,14.1,165.0,0.0,0.2,0.0,0.047,38.449445000000004,Moderate
chenin blanc white wine,0.0,4.9,118.0,0.0,0.1,0.0,0.0,4.9867300000000006,Recommended
gamay red wine,0.0,3.5,115.0,14.4,0.1,0.0,0.0,-57.539625,Highly Recommended
late harvest white wine,0.0,20.6,172.0,13.1,0.1,0.0,0.0,-44.36852,Highly Recommended
gewurztraminer white wine,0.0,3.8,119.0,0.0,0.1,0.0,0.0,3.8678299999999997,Recommended
burgundy red wine,0.0,7.4,172.0,0.0,0.1,0.0,0.0,7.590920000000001,Recommended
zinfandel red wine,0.0,4.2,129.0,0.0,0.1,0.0,0.0,4.28127,Recommended
muller thurgau white wine,0.0,5.2,112.0,13.3,0.1,0.0,0.0,-53.112640000000006,Highly Recommended
mouvedre red wine,0.0,3.9,129.0,16.5,0.1,0.0,0.0,-65.924535,Highly Recommended
table wine,1.2,4.0,123.0,0.0,0.1,0.0,0.087,7.67467,Recommended
wine light,1.7,1.7,73.0,0.0,0.1,0.0,0.046,6.819075,Recommended
white wine,1.4,3.8,121.0,0.0,0.1,0.0,0.098,8.069949999999999,Moderate
petite sirah red wine,0.0,3.9,125.0,15.7,0.1,0.0,0.0,-62.726875,Highly Recommended
non alcoholic wine,0.3,0.3,2.0,0.0,0.1,0.0,0.095,1.2010399999999999,Highly Recommended
pinot noir red wine,0.0,3.4,121.0,0.0,0.1,0.0,0.0,3.46171,Recommended
pinot gris grigio white wine,0.0,3.0,122.0,0.0,0.1,0.0,0.0,3.0549,Recommended
riesling white wine,0.0,5.5,118.0,0.0,0.1,0.0,0.0,5.59735,Recommended
barbera red wine,0.0,5.6,170.0,0.0,0.1,0.0,0.0,5.7428,Recommended
lemberger red wine,0.0,3.6,118.0,15.0,0.1,0.0,0.0,-59.93628,Highly Recommended
merlot red wine,0.9,3.7,122.0,0.0,0.1,0.0,0.011,6.467820000000001,Recommended
sangiovese red wine,0.0,3.9,126.0,0.0,0.1,0.0,0.0,3.97371,Recommended
sauvignon blanc white wine,0.0,3.0,119.0,0.0,0.1,0.0,0.0,3.05355,Recommended
syrah red wine,0.0,3.8,122.0,0.0,0.1,0.0,0.0,3.8695399999999998,Recommended
carignane red wine,0.0,12.0,370.0,0.0,0.4,0.0,0.0,12.666,Moderate
pinot blanc white wine,0.0,2.9,119.0,0.0,0.1,0.0,0.0,2.951765,Recommended
semillon white wine,0.0,4.6,121.0,14.9,0.1,0.0,0.0,-59.516510000000004,Highly Recommended
dessert wine dry,5.5,58.4,760.0,76.5,1.0,0.0,0.0,-293.5674,Highly Recommended
red wine,0.9,3.8,125.0,0.0,0.1,0.0,0.027,6.5715200000000005,Recommended
cabernet sauvignon red wine,0.0,5.2,166.0,0.0,0.1,0.0,0.0,5.32948,Recommended
muscat white wine,0.0,7.8,123.0,0.0,0.1,0.0,0.0,7.94391,Recommended
cooking wine,0.09,0.3,2.0,0.0,0.028,0.0,0.002,0.5701100000000001,Highly Recommended
chardonnay white wine,1.9,4.3,168.0,0.0,0.1,0.0,0.027,10.10863,Moderate
claret red wine,0.0,4.4,122.0,15.0,0.1,0.0,0.0,-59.91948,Highly Recommended
rice sake,0.0,7.4,197.0,0.0,0.7,0.0,0.046,7.619130000000001,Recommended
fume blanc white wine,0.0,3.3,121.0,15.4,0.1,0.0,0.0,-61.540105000000004,Highly Recommended
cabarnet franc red wine,0.0,3.6,122.0,0.0,0.1,0.0,0.0,3.66588,Recommended
chocolate frosting,11.8,13.0,81.0,0.2,0.2,3.6,0.025,47.348200000000006,Avoid
white sugar,4.9,5.0,19.0,0.0,0.0,0.0,0.012,19.714370000000002,Moderate
egg substitute,4.8,4.8,115.0,0.0,24.0,0.0,0.5,19.287799999999997,Moderate
agave syrup,4.7,5.3,21.0,0.01,0.025,0.081,0.09,19.352145,Moderate
splenda sweetener,80.3,91.2,336.0,0.0,0.0,0.0,0.0,336.69647999999995,Highly Recommended
vanilla extract,0.5,0.5,12.0,0.0,0.0,0.069,0.061,2.00496,Recommended
egg yolk dried,0.002,0.054,27.0,0.0,1.3,2.3,0.071,0.1759287,Highly Recommended
granulated sugar,4.2,4.2,16.0,0.0,0.0,0.0,0.019,16.81027,Moderate
baking chocolate,0.3,8.7,145.0,4.8,3.7,15.2,0.049,-14.035284999999998,Highly Recommended
bakers yeast,0.0,3.1,18.0,1.4,1.4,0.3,0.066,-3.8759699999999997,Highly Recommended
fondant,25.2,26.4,106.0,0.0,0.0,0.009,0.022,102.42043,Avoid
brown sugar,4.1,4.1,16.0,0.0,0.024,0.0,0.094,16.41078,Moderate
white frosting dry,0.0,196.4,768.0,0.0,4.8,0.0,0.5,207.925,Avoid
maple sugar,10.2,10.9,42.0,0.0,0.036,0.061,0.031,41.57203,Moderate
fructose sweetener,3.9,4.2,15.0,0.0,0.0,0.0,0.013,15.909579999999998,Moderate
saccharin sweetener,85.2,89.1,360.0,0.0,0.9,0.0,0.4,349.51540000000006,Highly Recommended
egg white raw,0.2,0.2,17.0,0.0,3.6,0.063,0.038,0.8040400000000001,Highly Recommended
turbinado sugar,4.6,4.6,18.0,0.0,0.0,0.0,0.008,18.412499999999998,Moderate
vanilla frosting,291.5,313.7,1931.0,0.0,0.0,75.0,0.9,1220.924,Avoid
aspartame sweetener,80.7,89.1,365.0,0.0,2.2,0.0,0.0,336.07822500000003,Highly Recommended
egg raw,0.2,0.4,80.0,0.0,7.0,5.3,0.08,1.2706,Highly Recommended
pineapple topping,71.4,225.8,860.0,1.4,0.3,0.3,0.1,443.1859999999999,Avoid
egg white dried,0.0,0.3,26.0,0.0,5.8,0.087,0.052,0.30604000000000003,Highly Recommended
egg yolk raw,0.08,0.6,55.0,0.0,2.7,4.5,0.006,1.07001,Highly Recommended
baking soda,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.013000000000000001,Highly Recommended
egg dried,0.05,0.047,30.0,0.0,2.4,2.2,0.06,0.3078115,Highly Recommended
strawberry topping,5.7,13.9,53.0,0.1,0.014,0.096,0.099,30.421295000000004,Moderate
bakers yeast dry,0.0,1.6,13.0,1.1,1.6,0.3,0.081,-3.8810700000000002,Highly Recommended
almond paste,82.3,108.5,1040.0,10.9,20.4,63.0,0.051,298.39551,Avoid
cream of tartar,0.0,1.8,8.0,0.01,0.0,0.0,0.009,1.7522499999999999,Highly Recommended
popover dry mix,0.0,120.7,631.0,0.0,17.7,7.3,1.5,130.545,Avoid
egg substitute powder,6.2,6.2,126.0,0.0,15.7,3.7,0.2,25.10418,Moderate
gelatin powder,0.0,0.0,17.0,0.0,4.3,0.086,0.029,0.00459,Highly Recommended
tapioca pearls,5.1,134.8,544.0,1.4,0.3,0.093,0.077,148.53542,Avoid
baking powder,0.0,1.3,2.0,0.03,0.0,0.0,0.5,1.1553899999999997,Highly Recommended
egg boiled,0.7,0.7,93.0,0.0,7.5,6.4,0.042,3.130185,Recommended
millet flour,2.0,86.9,444.0,4.2,12.8,5.1,0.056,74.0431,Avoid
triticale flour,0.0,95.1,439.0,19.0,17.1,2.4,0.096,6.483294999999998,Recommended
corn flour white,1.8,87.3,414.0,7.3,9.6,4.2,0.036,58.32168999999999,Avoid
rice flour brown,1.3,120.8,574.0,7.3,11.4,4.4,0.039,94.49538999999999,Avoid
sorghum flour,2.3,93.7,437.0,8.0,9.5,4.0,0.023,62.45726500000001,Avoid
cornmeal whole grain,0.8,93.8,442.0,8.9,9.9,4.4,0.022,56.579159999999995,Avoid
cornmeal white,2.5,124.7,581.0,6.1,11.2,2.7,0.094,105.67594,Avoid
barley flour,1.2,110.3,511.0,14.9,15.5,2.4,0.062,44.845620000000004,Moderate
safflower seed meal,0.0,13.8,97.0,0.0,10.1,0.7,0.006,14.03585,Moderate
sesame flour,0.0,33.3,658.0,0.0,38.5,46.4,0.041,38.90712,Moderate
whole grain wheat flour,0.5,86.4,408.0,12.8,15.9,3.0,0.027,28.362950000000012,Moderate
corn flour yellow,0.7,89.9,422.0,8.5,8.1,4.5,0.04,54.051069999999996,Avoid
corn flour whole grain,0.7,89.9,422.0,8.5,8.1,4.5,0.033,54.051,Avoid
cottonseed flour low fat,0.0,10.2,94.0,0.0,14.1,0.4,0.022,10.36404,Moderate
sunflower seed flour,0.0,1.4,13.0,0.2,1.9,0.013,0.073,0.40410999999999975,Highly Recommended
sesame meal,0.0,7.4,160.0,0.0,4.8,13.6,0.073,8.25833,Moderate
acorn flour,0.0,68.3,626.0,0.0,9.4,37.7,0.0,76.59837,Avoid
rice flour white,0.2,126.6,578.0,3.8,9.4,2.2,0.0,116.58999999999999,Avoid
sesame flour low fat,0.0,10.0,94.0,0.0,14.2,0.5,0.072,10.16672,Moderate
potato flour,5.6,133.0,571.0,9.4,11.0,0.5,0.042,100.47041999999999,Avoid
cornmeal yellow,2.5,124.7,581.0,6.1,11.2,2.7,0.011,105.67510999999999,Avoid
rye flour,0.9,78.2,364.0,8.2,10.0,1.4,0.061,42.48532999999999,Moderate
arrowroot flour,0.0,112.8,457.0,4.4,0.4,0.1,0.002,97.66002,Avoid
chickpea flour,10.0,53.2,356.0,9.9,20.6,6.2,0.05,17.546380000000006,Moderate
wheat flour,0.3,95.4,455.0,3.4,12.9,1.2,0.061,85.28666,Avoid
cornstarch,0.0,116.8,488.0,1.2,0.3,0.03,0.093,118.12242999999998,Avoid
carob flour,2.9,5.3,13.0,2.4,0.3,0.061,0.033,-2.6662849999999993,Highly Recommended
buckwheat flour,3.1,84.7,402.0,12.0,15.1,3.7,0.033,33.24774000000001,Moderate
pecan pie,0.0,63.7,503.0,0.0,6.0,27.1,0.3,69.86416500000001,Avoid
apple pie,0.0,46.4,331.0,0.0,3.0,15.6,0.3,49.48676,Avoid
vanilla wafer pie crust,12.9,88.4,935.0,0.2,6.5,63.7,0.9,141.3021,Avoid
chocolate pie crust,47.9,117.4,881.0,4.9,11.1,40.8,0.9,242.30900000000005,Avoid
apple strudel,18.3,29.2,195.0,1.6,2.3,8.0,0.02,74.2343,Avoid
chocolate snack cake,18.9,30.2,200.0,1.6,1.8,8.0,0.2,77.088,Avoid
fruit fried pie,27.4,54.5,404.0,3.3,3.8,20.6,0.4,118.10169999999998,Avoid
pumpkin pie,0.0,40.9,316.0,0.0,7.0,14.4,0.3,43.561659999999996,Moderate
corn cake,2.1,7.5,35.0,0.2,0.7,0.2,0.01,12.459475,Moderate
sponge snack cake,15.7,26.9,157.0,0.4,1.5,4.8,0.2,72.09549499999999,Avoid
danish pastry with nuts,16.8,29.7,280.0,1.3,4.6,16.4,0.2,73.13439999999997,Avoid
chocolate cream pie,0.0,33.3,301.0,2.0,2.6,19.2,0.1,25.764494999999997,Moderate
angel food cake,0.0,16.2,72.0,0.4,1.7,0.2,0.2,14.38696,Moderate
lemon meringue pie,0.0,49.7,362.0,0.0,4.8,16.4,0.3,53.22171,Avoid
danish pastry with cinnamon,0.0,46.9,349.0,0.0,4.8,16.7,0.3,50.193215,Avoid
cinnamon coffeecake,0.0,26.6,238.0,1.1,3.9,13.3,0.2,22.71662,Moderate
cheesecake,17.4,20.4,257.0,0.3,4.4,18.0,0.4,72.20542,Avoid
fruitcake,11.8,26.5,139.0,1.6,1.2,3.9,0.013,51.527655,Avoid
egg custard,31.0,31.0,293.0,0.0,14.2,12.9,0.2,126.00944999999999,Avoid
mince pie,46.7,79.2,477.0,4.3,4.3,17.8,0.4,195.97576,Avoid
yellow cake with chocolate frosting,56.5,79.7,546.0,2.2,4.6,25.6,0.4,241.72142999999997,Avoid
danish pastry with fruit,0.0,45.1,335.0,0.0,4.8,15.9,0.3,48.164275,Avoid
white cake with coconut frosting,64.3,70.8,399.0,1.1,4.9,11.5,0.3,260.87037999999995,Avoid
danish pastry with cheese,0.0,28.7,353.0,0.0,5.8,24.6,0.3,31.452665,Moderate
graham cracker pie crust,33.2,117.7,917.0,3.5,9.3,45.4,0.9,209.00900000000001,Avoid
blueberry pie,0.0,49.2,360.0,0.0,4.0,17.5,0.3,52.7348,Avoid
yellow cake with vanilla frosting,0.0,37.6,239.0,0.2,2.2,9.3,0.2,38.41496000000001,Moderate
pie crust,0.045,10.9,121.0,0.4,1.5,8.0,0.1,9.546085,Moderate
chocolate cake with chocolate frosting,55.1,72.9,537.0,3.0,4.8,27.7,0.5,224.612095,Avoid
cheese coffeecake,0.0,33.7,258.0,0.8,5.3,11.6,0.3,31.587190000000003,Moderate
vanilla cream pie,16.0,41.1,350.0,0.8,6.0,18.1,0.3,86.60575,Avoid
pineapple cake,0.0,58.1,367.0,0.9,4.0,13.9,0.4,57.497405,Avoid
peach pie,19.0,38.5,262.0,0.9,2.2,11.7,0.3,91.34605,Avoid
fruit coffeecake,0.0,25.8,156.0,1.3,2.6,5.1,0.2,20.160719999999998,Moderate
pound cake,0.0,14.6,116.0,0.2,1.7,6.0,0.1,14.15504,Moderate
pound cake bread,10.0,28.2,215.0,0.9,3.9,9.6,0.2,53.33645,Avoid
white cake,26.3,42.3,264.0,0.6,4.0,9.2,0.2,119.16707999999998,Avoid
coffeecake with chocolate frosting,0.0,48.4,298.0,1.8,4.5,9.7,0.3,42.05148,Moderate
popcorn cake,0.001,8.0,38.0,0.3,1.0,0.3,0.05,6.56215,Recommended
banana cream pie,143.0,390.2,3190.0,8.3,52.2,161.3,2.8,817.458,Avoid
baked apple pie mcdonalds,4.9,12.3,91.0,0.6,0.9,4.4,0.076,23.218655000000005,Moderate
sponge cake,0.0,36.4,187.0,0.0,4.6,2.7,0.1,37.557019999999994,Moderate
yellow cake,0.0,36.0,245.0,0.5,3.6,9.9,0.2,35.32,Moderate
shortcake,0.0,13.7,98.0,0.0,1.7,4.0,0.1,14.102389999999998,Moderate
cherry pie,0.0,69.3,486.0,0.0,5.0,22.0,0.3,75.45496999999999,Avoid
dutch apple pie,30.2,61.0,397.0,2.2,3.0,15.8,0.3,140.73555,Avoid
chocolate cake,0.0,50.7,352.0,1.5,5.0,14.3,0.3,46.59496000000001,Avoid
marshmallow,11.5,16.3,64.0,0.013,0.4,0.033,0.039,50.86817,Avoid
sugar apple,0.0,18.2,72.0,3.4,1.6,0.2,0.045,1.4070099999999996,Highly Recommended
toffee,7.6,7.8,67.0,0.0,0.1,3.9,0.044,30.873829999999998,Moderate
vanilla fudge with nuts,20.1,21.1,123.0,0.3,0.8,3.9,0.075,79.90004499999999,Avoid
peanuts chocolate coated,1.5,2.0,21.0,0.2,0.5,1.3,0.063,5.181930000000001,Recommended
caramel with nuts chocolate coated,5.8,8.5,66.0,0.6,1.3,2.9,0.041,21.959560000000003,Moderate
gingerbread,0.0,36.4,263.0,0.0,2.9,12.1,0.2,38.44298,Moderate
rolo nestle,0.078,0.2,24.0,0.0,0.009,1.0,0.0,0.48472,Highly Recommended
vanilla fudge,22.6,23.2,108.0,0.0,0.3,1.5,0.04,91.45124000000001,Avoid
halavah,0.0,42.3,328.0,3.2,8.7,15.1,0.1,29.13715999999999,Moderate
praline,21.8,23.2,189.0,1.4,1.3,10.1,0.016,80.03288,Avoid
fruit juice bar,13.5,15.6,67.0,0.8,0.9,0.089,0.011,50.701339999999995,Avoid
peanut brittle,14.5,20.2,138.0,0.7,2.1,5.4,0.1,59.52414,Avoid
butterscotch,4.3,4.8,21.0,0.0,0.079,0.2,0.039,17.72551,Moderate
chocolate coffee beans,14.4,15.6,155.0,1.6,2.1,9.4,0.006,48.51275999999999,Avoid
nougat with almonds,11.7,12.9,56.0,0.5,0.5,0.2,0.061,44.64396999999999,Moderate
carob,8.5,14.1,135.0,1.0,2.0,7.8,0.015,33.325675,Moderate
peanut butter fudge,11.7,12.4,62.0,0.1,0.6,1.1,0.085,46.976169999999996,Avoid
sugar coated almonds,2.2,2.4,17.0,0.013,0.4,0.6,0.021,8.945979999999999,Moderate
chocolate coated marshmallow,12.5,19.0,118.0,0.6,1.1,4.7,0.002,52.90132,Avoid
raisins chocolate coated,62.2,68.4,390.0,3.1,4.1,14.8,0.021,238.19661000000005,Avoid
chewing gum sugarless,0.0,1.9,5.0,0.078,0.0,0.013,0.001,1.512085,Highly Recommended
chewing gum,2.0,2.9,11.0,0.012,0.0,0.032,0.083,8.823815,Moderate
chocolate syrup,19.4,25.4,109.0,1.0,0.8,0.4,0.061,77.08589999999998,Avoid
chocolate fudge syrup,6.6,12.0,67.0,0.5,0.9,1.7,0.084,28.53144,Moderate
m ms milk chocolate mars,26.7,29.9,207.0,1.2,1.8,8.9,0.018,103.033575,Avoid
milk chocolate with almonds,18.0,21.9,216.0,2.5,3.7,14.1,0.051,59.940070000000006,Avoid
chocolate fudge,12.4,13.0,70.0,0.3,0.4,1.8,0.032,48.34182,Avoid
milk chocolate with rice cereal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Highly Recommended
m ms peanut chocolate mars,9.1,10.9,93.0,0.7,1.7,4.7,0.017,33.722224999999995,Moderate
dark chocolate,13.8,18.0,165.0,2.2,1.5,9.7,0.013,45.04062999999999,Avoid
chocolate semisweet,91.6,107.4,806.0,9.9,7.1,50.4,0.042,328.00541999999996,Avoid
after eight mints nestle,5.6,6.7,36.0,0.2,0.1,1.0,0.025,22.196430000000003,Moderate
milk chocolate,3.6,4.2,37.0,0.2,0.5,2.1,0.045,13.738760000000001,Moderate
white chocolate,17.7,17.8,162.0,0.081,1.8,9.6,0.009,71.24968,Avoid
chocolate,21.1,24.8,208.0,2.3,1.6,14.0,0.001,73.58877,Avoid
twix mars,14.0,18.8,146.0,0.3,1.4,7.2,0.064,59.48736,Avoid
kit kat nestle,6.5,7.6,62.0,0.2,0.7,3.3,0.022,25.945899999999995,Moderate
snickers mars,28.8,35.1,280.0,1.3,4.3,13.6,0.1,114.62020000000003,Avoid
milky way mars,34.6,41.3,264.0,0.6,2.3,10.0,0.021,143.06569000000002,Avoid
clif bar,21.5,44.5,235.0,5.0,10.0,4.0,0.1,76.019625,Avoid
gum drops,3.5,4.4,18.0,0.0,0.0,0.042,0.008,14.914060000000001,Moderate
skittles wild berry mars,47.1,56.3,249.0,0.0,0.1,2.6,0.036,199.833165,Avoid
skittles original mars,47.0,56.3,251.0,0.0,0.1,2.7,0.025,199.554945,Avoid
skittles tropical mars,47.0,56.3,251.0,0.0,0.1,2.7,0.095,199.555645,Avoid
fruit leather,6.9,12.0,52.0,0.0,0.029,0.4,0.0,32.81360000000001,Moderate
taffy,10.3,13.7,60.0,0.0,0.087,0.5,0.028,44.74858,Moderate
eisbonbons mac iver,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,Highly Recommended
caramels,6.6,7.8,39.0,0.0,0.5,0.8,0.015,27.685779999999998,Moderate
hard candy,3.8,5.9,24.0,0.0,0.0,0.067,0.021,17.324799999999996,Moderate
jellybeans,0.8,1.0,4.0,0.083,0.0,0.043,0.076,2.82666,Recommended
jellies,10.8,14.7,56.0,0.2,0.005,0.069,0.016,45.83709,Avoid
wheat germ toasted,2.3,14.9,115.0,4.5,8.7,3.2,0.06,-4.7673749999999995,Highly Recommended
crispy brown rice,2.9,27.5,124.0,2.3,2.3,1.1,0.086,20.78236,Moderate
bran flakes asda,0.0,0.2,109.0,0.0,0.0,0.6,0.0,0.23327,Highly Recommended
amaranth cooked,0.0,46.0,251.0,5.2,9.3,3.9,0.095,21.927850000000003,Moderate
triticale,0.0,138.5,645.0,0.0,25.1,4.0,0.049,148.37549,Avoid
barley raw,0.094,9.3,42.0,1.9,1.2,0.1,0.016,-0.03754999999999953,Highly Recommended
bulgur dry,0.2,37.9,171.0,9.2,6.1,0.7,0.071,-6.882154999999994,Highly Recommended
cottonseed kernels roasted,0.0,32.6,754.0,8.2,48.6,54.1,0.073,-2.007209999999997,Highly Recommended
rice bran,1.1,58.6,373.0,24.8,15.8,24.6,0.036,-59.73597000000001,Highly Recommended
chaptti roti indian bread,68.4,0.089,491.0,0.0,7.0,2.5,0.0,205.42055485,Avoid
quinoa cooked,1.6,39.4,222.0,5.2,8.1,3.6,0.026,16.57227999999999,Moderate
dar vida swiss original,0.0,0.5,116.0,0.0,0.0,3.1,0.0,0.6637000000000001,Highly Recommended
teff cooked,0.0,50.0,255.0,7.1,9.8,1.6,0.053,16.493029999999997,Moderate
couscous dry,0.0,134.0,650.0,8.7,22.1,1.1,0.031,100.30531000000003,Avoid
weetabix weetabix,0.0,0.0,2078.0,0.0,0.0,11.5,0.0,0.5750000000000001,Highly Recommended
oat bran cooked,0.0,25.1,88.0,5.7,7.0,1.9,0.082,-2.972859999999997,Highly Recommended
buckwheat cooked,1.5,33.5,155.0,4.5,5.7,1.0,0.053,13.404405,Moderate
millet puffed,0.1,16.8,74.0,0.6,2.7,0.7,0.076,14.127239999999999,Moderate
oat bran raw,0.1,4.9,23.0,1.2,1.3,0.5,0.036,-0.9527349999999997,Highly Recommended
popcorn oil popped,0.027,5.0,64.0,0.9,0.8,4.8,0.018,0.8165299999999998,Highly Recommended
kamut cooked,0.0,52.4,251.0,6.7,11.1,1.6,0.038,20.95323999999999,Moderate
wheat bran,0.2,37.4,125.0,24.8,9.0,2.5,0.015,-85.56360000000001,Highly Recommended
cheese popcorn,0.0,5.7,58.0,1.1,1.0,3.7,0.002,0.4346099999999993,Highly Recommended
